    62.131	    32.263
    78.036	    51.621
    76.599	    54.317
    86.779	    75.609
    67.386	    79.314
    83.487	    59.274
    69.363	    85.626
    73.852	    47.425
    86.217	    47.777
    78.480	    46.837
    63.119	    54.954
    77.207	    63.899
    86.153	    43.172
    65.953	    57.026
    76.381	    98.253
    73.020	    74.778
    73.803	    77.623
    60.431	    77.779
    64.994	    64.930
    74.514	    64.660
    73.209	    36.943
    71.283	    47.313
    68.115	    67.075
    75.313	    73.914
    60.123	    67.549
    56.858	    52.685
    67.732	    57.453
    68.584	    36.097
    55.785	    77.393
    73.975	    73.510
    80.026	    36.906
    54.992	    63.336
    77.385	    56.334
    85.747	    58.819
    72.379	    54.815
    69.954	    59.620
    58.681	    47.833
    73.728	    58.373
    73.432	    67.750
    75.377	    64.998
    69.507	    58.871
    66.054	    61.269
    73.804	    59.639
    76.475	    38.585
    63.177	    47.959
    59.185	    44.830
    62.230	    84.527
    64.593	    75.665
    81.089	    41.315
    73.355	    62.162
    70.472	    79.621
    85.992	    67.517
    72.672	    59.286
    69.336	    90.811
    73.239	    88.701
    78.891	   146.397
    77.197	   166.076
    67.861	   141.478
    63.620	  -177.350
    88.565	   163.104
    63.411	   133.743
    70.022	   142.880
    79.842	   146.315
    81.060	   126.054
    71.876	   168.997
    81.805	   161.511
    83.337	   154.058
    71.997	   157.420
    79.850	   121.822
    71.394	   159.064
    73.084	   118.908
    66.520	   168.181
    79.874	   162.756
    85.961	   127.107
    85.933	   144.293
    64.562	   150.092
    63.771	   174.135
    90.242	   134.181
    81.697	   130.581
    68.004	   141.914
    59.613	   134.898
    70.496	   163.594
    68.686	   178.126
    81.807	   159.107
    81.222	   144.772
    75.193	   172.503
    80.189	   152.685
    87.837	   167.453
    82.680	   157.905
    81.150	   133.365
    77.601	   136.398
    75.014	   124.097
    79.968	   147.481
    80.032	   119.734
    72.486	    61.663
    67.940	    49.236
    81.642	    62.795
    70.576	    43.841
    80.946	    82.563
    55.480	    69.559
    88.929	    90.016
    66.548	    54.016
    74.279	    63.257
    70.129	    42.570
    64.429	    43.910
    65.197	    81.201
    77.054	    48.442
    83.172	    54.695
    64.792	    58.373
    76.779	    52.553
    54.308	    77.957
    63.867	    61.534
    65.701	    46.351
    81.865	    55.320
    75.384	    49.189
    75.633	    52.199
    72.300	    56.651
    81.581	    61.500
    71.994	    67.312
    73.150	    62.587
    85.030	    65.333
    80.871	    42.746
    80.097	   140.263
    68.769	   170.823
    83.714	   148.420
    88.217	   133.663
    92.574	   155.315
    77.671	   155.942
    86.202	   142.516
    73.728	   156.218
    70.607	   159.990
    70.364	   153.936
    92.186	   136.983
    67.856	   139.584
    67.966	   161.925
    72.329	   156.233
    69.580	   139.859
    74.898	   141.427
    73.241	   169.655
    74.654	   162.550
    82.085	  -173.329
    74.447	   170.214
    80.406	   150.990
    84.731	   151.945
    89.868	   148.453
    81.407	   159.621
    68.213	  -175.773
    76.387	   137.104
    82.861	   127.254
    77.080	   169.355
    83.268	   130.202
    91.900	   140.464
    74.879	   169.669
    77.772	   143.270
    77.248	   157.175
    76.999	   148.380
    72.162	   141.428
    88.558	   156.912
    88.233	   146.023
    72.006	   154.742
    74.630	   154.594
    85.908	   139.680
    81.584	   138.646
    80.518	   123.336
    79.241	   141.181
    80.690	   159.164
    66.941	   168.631
    72.075	   165.063
    71.094	   152.346
    77.798	   165.790
    73.677	   160.019
    86.817	   151.956
    71.137	   150.224
    77.712	   146.166
    77.658	   146.902
    82.984	   149.201
    68.317	   166.776
    75.534	   164.140
    73.717	   161.259
    78.024	   136.302
    78.779	   127.958
    78.911	   100.236
    54.683	    45.770
    63.615	    61.694
    70.213	    51.746
    68.882	    72.161
    64.790	    51.019
    68.442	    39.017
    75.056	    50.771
    74.595	    45.575
    62.316	    52.924
    68.610	    54.142
    58.071	    44.718
    68.843	    63.268
    58.380	    42.255
    68.748	    46.596
    84.682	    22.052
    74.025	    69.854
    68.862	    52.761
    69.670	    77.165
    72.110	    59.932
    74.016	    76.088
    73.365	    53.158
    77.079	    35.830
    75.199	    60.764
    72.397	    30.129
    70.406	    62.187
    85.472	    88.302
    75.291	    88.684
    58.141	    47.503
    77.134	    56.562
    56.614	    67.724
    66.075	    78.971
    69.538	    61.446
    89.662	    57.914
    83.446	    91.718
    85.304	   140.324
    77.896	   170.104
    73.889	   168.290
    77.731	   139.086
    84.040	   155.014
    70.857	   150.693
    81.708	   138.786
