   -22.276	   132.835
   -21.447	   115.719
   -26.516	   137.599
    -6.588	   107.820
    -4.103	   106.648
   -18.614	   131.417
   -15.853	   138.541
   -18.760	   125.212
   -14.759	   138.896
   -11.105	   100.759
   -14.999	   135.075
   -18.494	   136.328
   -24.198	   136.604
   -18.773	   128.321
    -7.294	   151.533
   -15.410	   141.063
   -15.552	   120.525
   -19.472	   122.354
   -15.046	   135.530
   -18.751	   131.824
   -16.546	   151.713
    -1.279	   132.696
   -25.815	   124.386
   -24.987	   147.159
     8.309	   103.353
   -23.021	   149.242
   -30.692	   134.796
   -19.430	   139.580
    30.356	    81.936
    30.953	    46.263
    19.207	    74.445
    21.363	    59.306
    18.920	    75.587
    37.543	    61.787
    16.050	    84.157
    15.403	    70.851
    14.212	    65.668
    34.539	    57.384
    18.384	    73.176
    24.173	    46.957
    26.443	    54.180
    22.906	    62.269
    20.132	    70.329
    19.308	    64.628
     1.395	    94.596
    32.619	    71.352
    42.667	    80.250
    22.505	    97.879
    14.457	    69.467
    22.082	    78.060
    29.130	    71.504
    38.345	    72.943
    15.701	    72.320
    14.032	    77.378
    20.338	    79.570
    26.651	    68.925
    14.844	    84.457
    15.193	    78.196
     5.771	    64.794
    23.733	    73.158
    18.029	    86.245
    34.996	    70.275
   -14.968	    93.991
    18.425	    66.547
    38.272	    65.773
    35.518	    62.402
    31.487	    73.746
     6.348	    74.682
    31.327	    50.367
    22.459	    81.200
    41.049	    62.204
    31.117	    70.948
    -3.325	    76.379
    16.775	    59.448
    27.994	    64.884
    30.314	    83.025
    30.660	    64.029
    17.753	    70.447
    19.841	    91.060
    16.759	    76.845
    23.049	    77.781
    28.580	    50.546
    23.747	    56.609
    13.418	    80.043
    23.363	    79.039
   -13.519	    89.169
    14.353	    61.653
    27.867	    77.647
     5.300	    68.154
    33.323	    83.664
    27.207	    75.091
    32.143	    47.132
    -7.760	    76.340
     1.832	    87.439
    33.339	    71.787
    25.249	    64.717
    -6.869	    89.328
    25.586	    87.207
     5.821	    79.846
    25.654	    60.089
   -16.924	   130.296
    15.440	    80.558
    25.787	    95.526
    40.443	    65.143
    24.344	    79.815
    16.208	    64.342
    20.613	    73.495
    22.625	    74.439
    28.464	    75.109
    32.128	    64.385
    37.824	    73.643
    23.839	    82.661
    21.875	    58.222
    32.317	    81.908
    25.060	    50.938
   -10.236	   116.130
    18.266	    63.458
    18.262	    91.965
    12.640	    78.672
    34.436	    83.067
    23.216	    67.304
    -3.226	    80.142
    24.388	    66.269
    17.586	    80.959
    14.472	    84.685
    20.162	    63.855
    21.822	    62.645
    23.354	    76.255
    13.008	    78.102
    17.681	    70.797
    14.566	    60.274
    16.683	    73.800
    32.362	    65.892
    32.352	    69.196
    21.213	    67.464
    32.329	    58.072
    17.959	    79.683
    19.691	    69.957
    16.313	    68.338
    25.627	    63.586
    30.940	    70.979
    38.714	    63.937
    19.694	    75.342
    28.970	    97.899
    -4.976	    89.524
   -10.623	   108.985
   -13.737	   123.147
   -12.032	   101.810
    29.071	    71.727
    21.631	    73.120
    -0.894	    83.149
    25.030	    45.812
    26.312	    61.240
     9.067	    68.288
     6.895	    93.983
    29.288	    68.794
    30.710	    52.458
     9.536	    70.844
    19.680	    69.795
    10.246	    87.786
    11.252	    75.657
    16.635	    83.725
    33.639	    74.200
    24.818	    80.377
    22.878	    77.464
    21.203	    66.302
    28.472	    73.257
    32.121	    56.959
    11.849	    65.370
     9.522	    77.724
    13.952	    89.077
   -19.587	    98.557
    20.501	    84.264
   -28.812	   140.099
   -11.780	    86.743
    -3.537	   103.515
   -29.851	   119.401
     4.768	    86.185
   -16.547	   128.182
   -23.838	   144.703
   -17.654	   120.753
   -20.736	   127.224
   -18.222	   135.509
   -31.948	   133.241
   -29.379	   135.175
   -14.465	   118.777
   -17.848	   126.505
    11.416	    90.281
    10.749	    60.844
    47.114	    81.011
    27.297	    65.014
    23.753	    62.196
    36.942	    67.606
    -1.066	    83.803
    18.364	    89.947
    33.611	    72.263
    18.612	    66.741
